BOUNDARIES, ELEMENTS
    487  49795   60905   61006   49896    48601
    488  49896   61006   61107   49997    48701
    489  49997   61107   61208   50098    48801
    490  50098   61208   61309   50199    48901
    491  50199   61309   61410   50300    49001
    492  50300   61410   61511   50401    49101
    493  50401   61511   61612   50502    49201
    494  50502   61612   61713   50603    49301
    495  50603   61713   61814   50704    49401
    496  50704   61814   61915   50805    49501
    497  50805   61915   62016   50906    49601
    498  50906   62016   62117   51007    49701
    499  51007   62117   62218   51108    49801
    500  51108   62218   62319   51209    49901
    501  51209   62319   62420   51310    50001
    502  51310   62420   62521   51411    50101
    503  51411   62521   62622   51512    50201
    504  51512   62622   62723   51613    50301
    505  51613   62723   62824   51714    50401
    506  51714   62824   62925   51815    50501
    507  51815   62925   63026   51916    50601
    508  51916   63026   63127   52017    50701
    509  52017   63127   63228   52118    50801
    510  52118   63228   63329   52219    50901
    511  52219   63329   63430   52320    51001
    512  52320   63430   63531   52421    51101
    513  52421   63531   63632   52522    51201
    514  52522   63632   63733   52623    51301
    515  52623   63733   63834   52724    51401
    516  52724   63834   63935   52825    51501
    517  52825   63935   64036   52926    51601
    518  52926   64036   64137   53027    51701
    519  53027   64137   64238   53128    51801
    520  53128   64238   64339   53229    51901
    521  53229   64339   64440   53330    52001
    522  53330   64440   64541   53431    52101
    523  53431   64541   64642   53532    52201
    524  53532   64642   64743   53633    52301
    525  53633   64743   64844   53734    52401
    526  53734   64844   64945   53835    52501
    527  53835   64945   65046   53936    52601
    528  53936   65046   65147   54037    52701
    529  54037   65147   65248   54138    52801
    530  54138   65248   65349   54239    52901
    531  54239   65349   65450   54340    53001
    532  54340   65450   65551   54441    53101
    533  54441   65551   65652   54542    53201
    534  54542   65652   65753   54643    53301
    535  54643   65753   65854   54744    53401
    536  54744   65854   65955   54845    53501
    537  54845   65955   66056   54946    53601
    538  54946   66056   66157   55047    53701
    539  55047   66157   66258   55148    53801
    540  55148   66258   66359   55249    53901
    541  55249   66359   66460   55350    54001
    542  55350   66460   66561   55451    54101
    543  55451   66561   66662   55552    54201
    544  55552   66662   66763   55653    54301
    545  55653   66763   66864   55754    54401
    546  55754   66864   66965   55855    54501
    547  55855   66965   67066   55956    54601
    548  55956   67066   67167   56057    54701
    549  56057   67167   67268   56158    54801
    550  56158   67268   67369   56259    54901
    551  56259   67369   67470   56360    55001
    552  56360   67470   67571   56461    55101
    553  56461   67571   67672   56562    55201
    554  56562   67672   67773   56663    55301
    555  56663   67773   67874   56764    55401
    556  56764   67874   67975   56865    55501
    557  56865   67975   68076   56966    55601
    558  56966   68076   68177   57067    55701
    559  57067   68177   68278   57168    55801
    560  57168   68278   68379   57269    55901
    561  57269   68379   68480   57370    56001
    562  57370   68480   68581   57471    56101
    563  46563   46462   57673    56201
    564  57471   68581   57572    56301
    565  57774   68682   68783   57875    56401
    566  57875   68783   68884   57976    56501
    567  57976   68884   68985   58077    56601
    568  58077   68985   69086   58178    56701
    569  58178   69086   69187   58279    56801
    570  58279   69187   69288   58380    56901
    571  58380   69288   69389   58481    57001
    572  58481   69389   69490   58582    57101
    573  58582   69490   69591   58683    57201
    574  58683   69591   69692   58784    57301
